Date;Pluie_Liq;ETR;Humid_sol;Drain;Q_Obs
2000-04-13;0.0;1.2;0.752;0.2;181.52
2000-04-14;0.0;1.5;0.748;0.2;181.52
2000-04-15;0.0;0.9;0.749;0.2;181.52
2000-04-16;0.0;0.7;0.746;0.2;181.52
2000-04-17;0.0;0.2;0.761;0.2;181.53
2000-04-18;0.0;0.1;0.76;0.2;181.53
2000-04-19;0.0;2.4;0.752;0.2;181.52
2000-04-20;0.0;2.8;0.738;0.2;181.52
2000-04-21;0.0;1.0;0.73;0.2;181.51
2000-04-22;0.0;2.9;0.718;0.2;181.51
2000-04-23;0.0;1.3;0.717;0.2;181.51
2000-04-24;0.0;1.1;0.746;0.2;181.52
2000-04-25;0.0;3.1;0.733;0.2;181.51
2000-04-26;0.0;3.2;0.716;0.2;181.49
2000-04-27;0.0;1.6;0.706;0.2;181.5
2000-04-28;0.0;2.3;0.695;0.2;181.49
2000-04-29;0.0;1.9;0.685;0.2;181.49
2000-04-30;0.0;2.9;0.671;0.2;181.49
2000-05-01;0.0;3.0;0.656;0.2;181.47
2000-05-02;0.0;2.6;0.643;0.2;181.47
2000-05-03;0.0;2.5;0.678;0.1;181.49
2000-05-04;0.0;2.0;0.681;0.1;181.48
2000-05-05;0.0;3.7;0.684;0.1;181.51
2000-05-06;0.0;1.6;0.706;0.1;181.52
2000-05-07;0.0;2.9;0.711;0.1;181.53
2000-05-08;0.0;3.4;0.701;0.1;181.52
2000-05-09;0.0;3.9;0.685;0.1;181.51
2000-05-10;0.0;3.3;0.668;0.1;181.51
2000-05-11;0.0;3.1;0.663;0.1;181.49
2000-05-12;0.0;0.6;0.71;0.1;181.53
2000-05-13;0.0;2.1;0.714;0.1;181.54
2000-05-14;0.0;4.9;0.717;0.1;181.55
2000-05-15;0.0;4.1;0.695;0.1;181.53
2000-05-16;0.0;3.8;0.679;0.1;181.5
2000-05-17;0.0;2.2;0.67;0.1;181.51
2000-05-18;0.0;3.3;0.663;0.1;181.5
2000-05-19;0.0;3.1;0.656;0.1;181.49
2000-05-20;0.0;3.0;0.643;0.1;181.48
2000-05-21;0.0;2.2;0.634;0.1;181.46
2000-05-22;0.0;3.4;0.628;0.1;181.46
2000-05-23;0.0;2.8;0.614;0.1;181.45
2000-05-24;0.0;3.4;0.597;0.1;181.43
2000-05-25;0.0;1.7;0.59;0.1;181.42
2000-05-26;0.0;3.5;0.583;0.1;181.42
2000-05-27;0.0;2.3;0.59;0.1;181.42
2000-05-28;0.0;1.3;0.587;0.1;181.41
2000-05-29;0.0;3.3;0.585;0.1;181.41
2000-05-30;0.0;2.0;0.632;0.1;181.47
2000-05-31;0.0;3.0;0.695;0.2;181.53
2000-06-01;0.0;4.0;0.678;0.1;181.57
2000-06-02;0.0;3.4;0.659;0.1;181.58
2000-06-03;0.0;4.2;0.643;0.1;181.58
2000-06-04;0.0;4.3;0.648;0.1;181.62
2000-06-05;0.0;1.9;0.667;0.1;181.73
2000-06-06;0.0;1.5;0.663;0.1;181.69
2000-06-07;0.0;3.7;0.649;0.1;181.64
2000-06-08;0.0;5.3;0.625;0.1;181.6
2000-06-09;0.0;4.6;0.605;0.1;181.56
2000-06-10;0.0;3.1;0.623;0.1;181.89
2000-06-11;0.0;2.6;0.611;0.1;181.76
2000-06-12;0.0;3.1;0.598;0.1;181.68
2000-06-13;0.0;4.3;0.578;0.1;181.62
2000-06-14;0.0;4.3;0.558;0.1;181.58
2000-06-15;0.0;4.4;0.54;0.1;181.55
2000-06-16;0.0;3.8;0.521;0.1;181.53
2000-06-17;0.0;4.3;0.501;0.1;181.51
2000-06-18;0.0;4.6;0.48;0.1;181.48
2000-06-19;0.0;4.1;0.459;0.1;181.45
2000-06-20;0.0;3.8;0.443;0.1;181.43
2000-06-21;0.0;3.9;0.426;0.0;181.41
2000-06-22;0.0;2.2;0.419;0.0;181.39
2000-06-23;0.0;3.1;0.412;0.0;181.38
2000-06-24;0.0;2.3;0.411;0.0;181.35
2000-06-25;0.0;2.2;0.406;0.0;181.34
2000-06-26;0.0;2.3;0.395;0.0;181.34
2000-06-27;0.0;2.5;0.383;0.0;181.32
2000-06-28;0.0;1.5;0.375;0.0;181.29
2000-06-29;0.0;2.4;0.365;0.0;181.28
2000-06-30;0.0;2.6;0.352;0.0;181.26
2000-07-01;0.0;1.9;0.352;0.0;181.21
2000-07-02;0.0;3.9;0.389;0.0;181.22
2000-07-03;0.0;2.3;0.415;0.0;181.24
2000-07-04;0.0;3.1;0.42;0.0;181.25
2000-07-05;0.0;2.8;0.411;0.0;181.28
2000-07-06;0.0;2.9;0.399;0.0;181.27
2000-07-07;0.0;3.6;0.407;0.0;181.24
2000-07-08;0.0;2.6;0.418;0.0;181.26
2000-07-09;0.0;2.5;0.426;0.0;181.26
2000-07-10;0.0;1.0;0.455;0.0;181.24
2000-07-11;0.0;2.5;0.446;0.0;181.31
2000-07-12;0.0;2.6;0.436;0.0;181.33
2000-07-13;0.0;1.0;0.436;0.0;181.33
2000-07-14;0.0;2.4;0.458;0.0;181.33
2000-07-15;0.0;2.2;0.468;0.0;181.39
2000-07-16;0.0;2.2;0.476;0.0;181.41
2000-07-17;0.0;3.4;0.464;0.0;181.42
2000-07-18;0.0;3.8;0.446;0.0;181.4
2000-07-19;0.0;3.5;0.429;0.0;181.37
2000-07-20;0.0;3.5;0.413;0.0;181.33
2000-07-21;0.0;3.8;0.395;0.0;181.29
2000-07-22;0.0;3.4;0.378;0.0;181.29
2000-07-23;0.0;0.9;0.375;0.0;181.31
2000-07-24;0.0;3.3;0.378;0.0;181.31
2000-07-25;0.0;2.9;0.369;0.0;181.28
2000-07-26;0.0;2.6;0.376;0.0;181.23
2000-07-27;0.0;2.0;0.369;0.0;181.21
2000-07-28;0.0;2.1;0.381;0.0;181.18
2000-07-29;0.0;1.6;0.388;0.0;181.21
2000-07-30;0.0;2.9;0.41;0.0;181.21
2000-07-31;0.0;4.2;0.392;0.0;181.23
2000-08-01;0.0;4.3;0.371;0.0;181.19
2000-08-02;0.0;3.2;0.367;0.0;181.19
2000-08-03;0.0;3.5;0.366;0.0;181.19
2000-08-04;0.0;2.5;0.361;0.0;181.18
2000-08-05;0.0;1.1;0.361;0.0;181.17
2000-08-06;0.0;2.0;0.36;0.0;181.16
2000-08-07;0.0;2.2;0.352;0.0;181.16
2000-08-08;0.0;2.7;0.348;0.0;181.15
2000-08-09;0.0;2.9;0.342;0.0;181.14
2000-08-10;0.0;2.7;0.329;0.0;181.12
2000-08-11;0.0;2.7;0.317;0.0;181.12
2000-08-12;0.0;2.8;0.304;0.0;181.14
2000-08-13;0.0;2.4;0.292;0.0;181.16
2000-08-14;0.0;2.1;0.281;0.0;181.17
2000-08-15;0.0;1.8;0.273;0.0;181.17
2000-08-16;0.0;2.3;0.264;0.0;181.16
2000-08-17;0.0;2.4;0.275;0.0;181.14
2000-08-18;0.0;2.0;0.329;0.0;181.2
2000-08-19;0.0;2.6;0.321;0.0;181.22
2000-08-20;0.0;3.2;0.313;0.0;181.23
2000-08-21;0.0;2.1;0.371;0.0;181.28
2000-08-22;0.0;3.3;0.388;0.0;181.3
2000-08-23;0.0;3.7;0.371;0.0;181.31
2000-08-24;0.0;4.0;0.353;0.0;181.31
2000-08-25;0.0;3.9;0.334;0.0;181.3
2000-08-26;0.0;0.6;0.333;0.0;181.29
2000-08-27;0.0;1.9;0.382;0.0;181.48
2000-08-28;0.0;2.3;0.39;0.0;181.48
2000-08-29;0.0;3.0;0.377;0.0;181.41
2000-08-30;0.0;1.6;0.371;0.0;181.37
2000-08-31;0.0;1.2;0.409;0.0;181.4
2000-09-01;0.0;2.7;0.413;0.0;181.4
2000-09-02;0.0;2.5;0.41;0.0;181.39
2000-09-03;0.0;1.8;0.421;0.0;181.39
2000-09-04;0.0;1.4;0.417;0.0;181.4
2000-09-05;0.0;1.8;0.414;0.0;181.41
2000-09-06;0.0;0.6;0.414;0.0;181.4
2000-09-07;0.0;2.6;0.418;0.0;181.4
2000-09-08;0.0;2.7;0.406;0.0;181.4
2000-09-09;0.0;1.8;0.396;0.0;181.39
2000-09-10;0.0;2.7;0.385;0.0;181.39
2000-09-11;0.0;2.7;0.372;0.0;181.38
2000-09-12;0.0;1.8;0.362;0.0;181.37
2000-09-13;0.0;1.7;0.355;0.0;181.37
2000-09-14;0.0;1.7;0.347;0.0;181.37
2000-09-15;0.0;1.7;0.339;0.0;181.36
2000-09-16;0.0;1.7;0.331;0.0;181.35
2000-09-17;0.0;1.2;0.325;0.0;181.34
2000-09-18;0.0;1.3;0.32;0.0;181.35
2000-09-19;0.0;1.5;0.313;0.0;181.34
2000-09-20;0.0;0.9;0.338;0.0;181.37
2000-09-21;0.0;2.2;0.379;0.0;181.42
2000-09-22;0.0;1.8;0.371;0.0;181.41
2000-09-23;0.0;1.9;0.362;0.0;181.4
2000-09-24;0.0;2.0;0.352;0.0;181.39
2000-09-25;0.0;0.8;0.35;0.0;181.39
2000-09-26;0.0;2.1;0.345;0.0;181.38
2000-09-27;0.0;1.2;0.342;0.0;181.38
2000-09-28;0.0;1.5;0.336;0.0;181.37
2000-09-29;0.0;1.5;0.328;0.0;181.36
2000-09-30;0.0;0.6;0.346;0.0;181.38
2000-10-01;0.0;2.1;0.389;0.0;181.39
2000-10-02;0.0;1.0;0.399;0.0;181.41
2000-10-03;0.0;1.0;0.395;0.0;181.41
2000-10-04;0.0;1.1;0.389;0.0;181.4
2000-10-05;0.0;0.5;0.39;0.0;181.39
2000-10-06;0.0;2.0;0.39;0.0;181.4
2000-10-07;0.0;1.4;0.389;0.0;181.4
2000-10-08;0.0;1.1;0.391;0.0;181.39
2000-10-09;0.0;1.2;0.416;0.0;181.4
2000-10-10;0.0;2.1;0.439;0.0;181.41
2000-10-11;0.0;0.9;0.471;0.1;181.45
2000-10-12;0.0;0.9;0.495;0.1;181.48
2000-10-13;0.0;0.6;0.517;0.1;181.53
2000-10-14;0.0;1.3;0.522;0.1;181.55
2000-10-15;0.0;0.9;0.519;0.0;181.55
2000-10-16;0.0;1.4;0.519;0.0;181.55
2000-10-17;0.0;1.4;0.514;0.0;181.54
2000-10-18;0.0;0.5;0.513;0.0;181.54
2000-10-19;0.0;0.4;0.517;0.0;181.53
2000-10-20;0.0;1.4;0.516;0.0;181.53
2000-10-21;0.0;1.2;0.51;0.0;181.51
2000-10-22;0.0;1.2;0.505;0.0;181.5
2000-10-23;0.0;1.7;0.498;0.0;181.48
2000-10-24;0.0;0.7;0.496;0.0;181.47
2000-10-25;0.0;0.8;0.493;0.0;181.47
2000-10-26;0.0;0.8;0.49;0.0;181.46
2000-10-27;0.0;0.8;0.487;0.0;181.46
2000-10-28;0.0;0.2;0.484;0.0;181.45
2000-10-29;0.0;0.9;0.481;0.0;181.45
2000-10-30;0.0;1.0;0.481;0.0;181.45
2000-10-31;0.0;0.5;0.499;0.0;181.45
2000-11-01;0.0;1.5;0.502;0.0;181.45
2000-11-02;0.0;0.9;0.502;0.0;181.46
2000-11-03;0.0;0.7;0.537;0.0;181.51
2000-11-04;0.0;0.9;0.545;0.0;181.53
2000-11-05;0.0;1.1;0.554;0.1;181.54
2000-11-06;0.0;0.3;0.574;0.1;181.58
2000-11-07;0.0;0.5;0.577;0.1;181.59
2000-11-08;0.0;0.9;0.578;0.1;181.59
2000-11-09;0.0;0.7;0.575;0.1;181.58
2000-11-10;0.0;0.7;0.573;0.1;181.58
2000-11-11;0.0;0.8;0.569;0.1;181.58
2000-11-12;0.0;0.2;0.572;0.1;181.59
2000-11-13;0.0;0.3;0.643;0.3;181.74
2000-11-14;0.0;0.7;0.692;0.3;181.87
2000-11-15;0.0;0.7;0.692;0.1;181.86
2000-11-16;0.0;0.6;0.69;0.1;181.84
2000-11-17;0.0;0.4;0.708;0.2;181.84
2000-11-18;0.0;0.8;0.708;0.2;181.83
2000-11-19;0.0;0.6;0.706;0.2;181.81
2000-11-20;0.0;0.6;0.706;0.2;181.79
2000-11-21;0.0;0.6;0.708;0.2;181.76
2000-11-22;0.0;0.2;0.712;0.2;181.73
2000-11-23;0.0;0.2;0.734;0.2;181.71
2000-11-24;0.0;0.5;0.744;0.2;181.72
2000-11-25;0.0;0.6;0.745;0.2;181.73
2000-11-26;0.0;0.7;0.761;0.3;181.74
2000-11-27;0.0;0.2;0.765;0.3;181.75
2000-11-28;0.0;0.3;0.767;0.3;181.75
2000-11-29;0.0;0.5;0.764;0.3;181.75
2000-11-30;0.0;0.8;0.761;0.3;181.73
2000-12-01;0.0;0.3;0.758;0.3;181.72
2000-12-02;0.0;0.3;0.759;0.3;181.7
2000-12-03;0.0;0.1;0.76;0.3;181.69
2000-12-04;0.0;0.4;0.76;0.3;181.67
2000-12-05;0.0;0.5;0.761;0.3;181.66
2000-12-06;0.0;0.3;0.764;0.3;181.65
2000-12-07;0.0;0.2;0.775;0.3;181.64
2000-12-08;0.0;0.5;0.789;0.3;181.64
2000-12-09;0.0;0.1;0.789;0.3;181.66
2000-12-10;0.0;0.5;0.791;0.3;181.68
2000-12-11;0.0;0.5;0.791;0.3;181.68
2000-12-12;0.0;0.1;0.789;0.3;181.69
2000-12-13;0.0;0.3;0.788;0.3;181.69
2000-12-14;0.0;0.3;0.79;0.3;181.68
2000-12-15;0.0;0.5;0.798;0.3;181.67
2000-12-16;0.0;0.5;0.805;0.4;181.68
2000-12-17;0.0;0.2;0.803;0.4;181.68
2000-12-18;0.0;0.3;0.801;0.4;181.68
2000-12-19;0.0;0.2;0.799;0.4;181.68
2000-12-20;0.0;0.3;0.796;0.4;181.68
2000-12-21;0.0;0.6;0.792;0.4;181.67
2000-12-22;0.0;0.6;0.788;0.3;181.66
2000-12-23;0.0;0.9;0.783;0.3;181.65
2000-12-24;0.0;0.1;0.78;0.3;181.64
2000-12-25;0.0;0.1;0.788;0.3;181.64
2000-12-26;0.0;0.2;0.798;0.3;181.63
2000-12-27;0.0;0.2;0.797;0.3;181.63
2000-12-28;0.0;0.6;0.794;0.3;181.62
2000-12-29;0.9;0.0;0.792;0.3;181.61
2000-12-30;0.1;0.2;0.795;0.3;181.61
2000-12-31;0.0;0.2;0.793;0.3;181.6
2001-01-01;0.0;0.1;0.794;0.3;181.59
2001-01-02;0.0;0.2;0.823;0.3;181.61
2001-01-03;0.0;0.8;0.829;0.4;181.63
2001-01-04;0.0;0.5;0.839;0.4;181.65
2001-01-05;0.0;0.8;0.859;0.5;181.69
2001-01-06;0.0;0.2;0.868;0.5;181.73
2001-01-07;0.0;0.3;0.868;0.5;181.82
2001-01-08;0.0;0.3;0.865;0.5;181.84
2001-01-09;0.0;0.3;0.862;0.5;181.84
2001-01-10;0.0;0.3;0.864;0.5;181.83
2001-01-11;0.0;0.1;0.863;0.5;181.81
2001-01-12;0.0;0.5;0.86;0.5;181.78
2001-01-13;0.0;1.0;0.853;0.5;181.75
2001-01-14;0.0;0.6;0.847;0.5;181.73
2001-01-15;0.0;0.3;0.843;0.5;181.7
2001-01-16;0.0;0.3;0.839;0.5;181.68
2001-01-17;0.0;0.1;0.836;0.5;181.65
2001-01-18;0.0;0.0;0.835;0.4;181.63
2001-01-19;0.5;0.1;0.835;0.4;181.62
2001-01-20;0.1;0.1;0.837;0.4;181.6
2001-01-21;0.1;0.1;0.838;0.4;181.59
2001-01-22;0.0;0.0;0.84;0.4;181.58
2001-01-23;0.0;0.3;0.857;0.4;181.59
2001-01-24;0.0;0.4;0.866;0.5;181.59
2001-01-25;0.0;0.3;0.87;0.5;181.62
2001-01-26;0.0;0.7;0.892;0.5;181.66
2001-01-27;0.0;0.8;0.908;0.6;181.74
2001-01-28;0.0;0.2;0.905;0.6;181.76
2001-01-29;0.0;0.5;0.9;0.6;181.75
2001-01-30;0.0;0.4;0.895;0.6;181.74
2001-01-31;0.0;0.3;0.89;0.6;181.72
2001-02-01;0.0;0.5;0.885;0.6;181.7
2001-02-02;0.0;0.1;0.881;0.6;181.68
2001-02-03;0.0;0.4;0.886;0.6;181.66
2001-02-04;0.0;0.5;0.896;0.6;181.65
2001-02-05;0.0;1.4;0.901;0.6;181.68
2001-02-06;0.0;0.4;0.898;0.7;181.71
2001-02-07;0.0;0.1;0.895;0.7;181.73
2001-02-08;0.0;0.3;0.893;0.7;181.73
2001-02-09;0.0;0.5;0.897;0.7;181.73
2001-02-10;0.0;0.9;0.89;0.7;181.71
2001-02-11;0.0;0.3;0.885;0.7;181.69
2001-02-12;0.0;0.6;0.88;0.7;181.68
2001-02-13;0.0;0.5;0.885;0.6;181.67
2001-02-14;0.0;1.4;0.876;0.6;181.65
2001-02-15;0.0;1.4;0.867;0.6;181.64
2001-02-16;0.0;0.9;0.859;0.6;181.62
2001-02-17;0.0;0.6;0.863;0.6;181.61
2001-02-18;0.0;0.9;0.861;0.6;181.59
2001-02-19;0.0;0.9;0.854;0.5;181.58
2001-02-20;0.0;0.7;0.848;0.5;181.57
2001-02-21;0.0;0.7;0.843;0.5;181.56
2001-02-22;0.0;0.9;0.849;0.5;181.56
2001-02-23;0.0;0.9;0.865;0.5;181.59
2001-02-24;0.5;0.7;0.861;0.5;181.61
2001-02-25;0.0;0.7;0.857;0.5;181.62
2001-02-26;0.0;0.5;0.853;0.5;181.61
2001-02-27;0.0;0.0;0.849;0.5;181.61
2001-02-28;0.1;0.0;0.847;0.5;181.61
2001-03-01;0.4;0.6;0.847;0.5;181.66833
2001-03-02;12.4;0.7;0.855;0.4;181.72667
2001-03-03;6.7;0.1;0.933;0.7;181.785
2001-03-04;0.0;0.2;0.988;0.8;181.84334
2001-03-05;0.0;0.9;0.994;0.8;181.90167
2001-03-06;0.0;1.2;0.985;1.0;181.96
2001-03-07;0.0;0.5;0.997;1.2;181.98001
2001-03-08;0.0;0.3;1.011;1.3;182.0
2001-03-09;0.0;1.2;1.01;1.4;182.02
2001-03-10;0.0;1.3;1.004;1.5;182.04001
2001-03-11;0.0;1.3;1.016;1.6;182.06001
2001-03-12;0.0;1.2;1.044;1.8;182.08
2001-03-13;0.0;2.4;1.054;1.9;182.1
2001-03-14;0.0;0.9;1.053;2.1;182.1
2001-03-15;0.0;1.2;1.042;2.2;182.1
2001-03-16;0.0;1.4;1.029;2.1;182.1
2001-03-17;0.0;0.6;1.047;2.1;182.1
2001-03-18;0.0;0.6;1.04;2.1;182.1
2001-03-19;0.0;1.4;1.032;2.1;182.1
2001-03-20;0.0;1.0;1.036;2.0;182.1
2001-03-21;0.0;0.7;1.064;2.1;182.10144
2001-03-22;0.0;1.9;1.082;2.4;182.10286
2001-03-23;0.0;1.5;1.074;2.6;182.1043
2001-03-24;0.0;0.3;1.071;2.7;182.10571
2001-03-25;0.0;2.1;1.075;2.7;182.10715
2001-03-26;0.0;1.8;1.065;2.7;182.10857
2001-03-27;0.0;1.6;1.046;2.5;182.11
2001-03-28;0.0;1.7;1.037;2.3;182.09
2001-03-29;0.0;0.6;1.034;2.2;182.08
2001-03-30;0.0;1.0;1.024;2.0;182.05
2001-03-31;0.0;2.1;1.006;1.9;182.01
2001-04-01;0.0;2.5;0.986;1.8;181.98
2001-04-02;0.0;1.0;0.971;1.6;181.96
2001-04-03;0.0;0.8;0.961;1.5;181.93
2001-04-04;0.0;2.8;0.954;1.3;181.91
2001-04-05;0.0;2.6;0.945;1.2;181.89
2001-04-06;0.0;1.7;0.936;1.1;181.86
2001-04-07;0.0;1.9;0.934;1.1;181.85
2001-04-08;0.0;1.3;0.931;1.0;181.84
2001-04-09;0.0;1.5;0.932;1.0;181.83
2001-04-10;0.0;1.5;0.936;0.9;181.83
2001-04-11;0.0;1.8;0.946;0.9;181.86
2001-04-12;0.0;2.5;0.935;0.9;181.87
2001-04-13;0.0;2.5;0.919;0.9;181.87
2001-04-14;0.0;2.1;0.905;0.9;181.85
2001-04-15;0.0;1.5;0.91;0.8;181.84
2001-04-16;0.0;0.6;0.919;0.8;181.84
2001-04-17;0.0;1.6;0.926;0.8;181.84
2001-04-18;0.0;1.7;0.917;0.8;181.84
2001-04-19;0.1;1.8;0.915;0.8;181.83
2001-04-20;0.0;1.3;0.909;0.8;181.81
2001-04-21;0.0;1.0;0.913;0.8;181.81
2001-04-22;0.0;1.1;0.924;0.8;181.82
2001-04-23;0.0;1.7;0.915;0.8;181.81
2001-04-24;0.0;1.4;0.905;0.8;181.78
2001-04-25;0.0;1.4;0.913;0.7;181.77
2001-04-26;0.0;3.0;0.909;0.7;181.76
2001-04-27;0.0;1.8;0.896;0.7;181.75
2001-04-28;0.0;0.6;0.89;0.7;181.74
2001-04-29;0.0;1.5;0.897;0.7;181.73
2001-04-30;0.0;2.0;0.888;0.7;181.72
2001-05-01;0.0;2.4;0.874;0.7;181.72
2001-05-02;0.0;1.7;0.862;0.6;181.71
2001-05-03;0.0;2.3;0.849;0.6;181.7
2001-05-04;0.0;1.7;0.848;0.6;181.7
2001-05-05;0.0;3.0;0.865;0.5;181.74
2001-05-06;0.0;1.2;0.871;0.5;181.75
2001-05-07;0.0;2.1;0.86;0.5;181.75
2001-05-08;0.0;3.2;0.844;0.5;181.74
2001-05-09;0.0;3.1;0.826;0.5;181.73
2001-05-10;0.0;4.0;0.807;0.5;181.72
2001-05-11;0.0;4.5;0.783;0.4;181.7
2001-05-12;0.0;4.6;0.76;0.4;181.68
2001-05-13;0.0;3.7;0.739;0.4;181.66
2001-05-14;0.0;2.3;0.742;0.4;181.67
2001-05-15;0.0;1.5;0.759;0.3;181.66
2001-05-16;0.0;2.4;0.789;0.3;181.66
2001-05-17;0.0;2.6;0.851;0.4;181.89
2001-05-18;0.0;2.3;0.863;0.4;181.97
2001-05-19;0.0;3.8;0.846;0.3;181.96
2001-05-20;0.0;4.8;0.823;0.3;181.93
2001-05-21;0.0;5.4;0.796;0.3;181.89
2001-05-22;0.0;4.8;0.772;0.3;181.85
2001-05-23;0.0;4.4;0.748;0.3;181.81
2001-05-24;0.0;3.7;0.728;0.3;181.77
2001-05-25;0.0;3.9;0.709;0.3;181.74
2001-05-26;0.0;4.0;0.689;0.3;181.71
2001-05-27;0.0;3.8;0.669;0.3;181.69
2001-05-28;0.0;3.7;0.65;0.2;181.67
2001-05-29;0.0;3.9;0.631;0.2;181.65
2001-05-30;0.0;3.6;0.614;0.2;181.63
2001-05-31;0.0;4.4;0.609;0.2;181.61
2001-06-01;0.0;2.1;0.595;0.2;181.59
2001-06-02;0.0;1.3;0.597;0.2;181.59
2001-06-03;0.0;3.2;0.609;0.1;181.58
2001-06-04;0.0;3.4;0.597;0.1;181.58
2001-06-05;0.0;3.4;0.581;0.1;181.57
2001-06-06;0.0;3.1;0.579;0.1;181.56
2001-06-07;0.0;2.4;0.569;0.1;181.55
2001-06-08;0.0;2.2;0.583;0.1;181.56
2001-06-09;0.0;1.8;0.611;0.1;181.57
2001-06-10;0.0;2.2;0.631;0.1;181.59
2001-06-11;0.0;2.7;0.623;0.1;181.59
2001-06-12;0.0;4.2;0.604;0.1;181.59
2001-06-13;0.0;4.0;0.587;0.1;181.57
2001-06-14;0.0;3.8;0.578;0.1;181.57
2001-06-15;0.0;3.7;0.572;0.1;181.56
2001-06-16;0.0;3.6;0.605;0.1;181.61
2001-06-17;0.0;3.4;0.605;0.1;181.61
2001-06-18;0.0;2.6;0.619;0.1;181.59
2001-06-19;0.0;3.8;0.612;0.1;181.58
2001-06-20;0.0;3.9;0.593;0.1;181.57
2001-06-21;0.0;4.4;0.572;0.1;181.56
2001-06-22;0.0;4.2;0.552;0.1;181.55
2001-06-23;0.0;4.3;0.531;0.1;181.53
2001-06-24;0.0;4.6;0.509;0.1;181.52
2001-06-25;0.0;4.7;0.486;0.1;181.5
2001-06-26;0.0;4.2;0.465;0.1;181.49
2001-06-27;0.0;1.8;0.484;0.1;181.48
2001-06-28;0.0;1.7;0.5;0.0;181.48
2001-06-29;0.0;5.0;0.482;0.0;181.47
2001-06-30;0.0;4.0;0.461;0.0;181.46
2001-07-01;0.0;3.7;0.444;0.0;181.45
2001-07-02;0.0;3.8;0.425;0.0;181.44
2001-07-03;0.0;3.7;0.408;0.0;181.43
2001-07-04;0.0;3.0;0.392;0.0;181.41
2001-07-05;0.0;1.5;0.383;0.0;181.39
2001-07-06;0.0;3.5;0.391;0.0;181.4
2001-07-07;0.0;2.4;0.426;0.0;181.41
2001-07-08;0.0;3.1;0.421;0.0;181.42
2001-07-09;0.0;3.4;0.405;0.0;181.42
2001-07-10;0.0;3.5;0.389;0.0;181.41
2001-07-11;0.0;2.2;0.376;0.0;181.39
2001-07-12;0.0;2.5;0.37;0.0;181.37
2001-07-13;0.0;2.7;0.38;0.0;181.37
2001-07-14;0.0;2.0;0.403;0.0;181.4
2001-07-15;0.0;1.7;0.473;0.1;181.45
2001-07-16;0.0;1.6;0.507;0.1;181.5
2001-07-17;0.0;4.3;0.495;0.1;181.55
2001-07-18;0.0;3.1;0.491;0.0;181.55
2001-07-19;0.0;2.8;0.479;0.0;181.53
2001-07-20;0.0;2.4;0.472;0.0;181.52
2001-07-21;0.0;4.0;0.459;0.0;181.51
2001-07-22;0.0;4.9;0.437;0.0;181.49
2001-07-23;0.0;3.9;0.423;0.0;181.48
2001-07-24;0.0;2.0;0.436;0.0;181.47
2001-07-25;0.0;4.9;0.417;0.0;181.46
2001-07-26;0.0;4.0;0.396;0.0;181.44
2001-07-27;0.0;3.0;0.38;0.0;181.42
2001-07-28;0.0;2.6;0.368;0.0;181.4
2001-07-29;0.0;2.4;0.36;0.0;181.38
2001-07-30;0.0;3.4;0.346;0.0;181.36
2001-07-31;0.0;3.1;0.331;0.0;181.34
2001-08-01;0.0;2.4;0.319;0.0;181.32
2001-08-02;0.0;1.0;0.312;0.0;181.31
2001-08-03;0.0;1.4;0.314;0.0;181.31
2001-08-04;0.0;2.5;0.318;0.0;181.33
2001-08-05;0.0;1.9;0.31;0.0;181.33
2001-08-06;0.0;1.0;0.306;0.0;181.33
2001-08-07;0.0;2.0;0.303;0.0;181.32
2001-08-08;0.0;2.6;0.301;0.0;181.32
2001-08-09;0.0;1.5;0.293;0.0;181.31
2001-08-10;0.0;1.8;0.284;0.0;181.3
2001-08-11;0.0;1.6;0.276;0.0;181.29
2001-08-12;0.0;1.9;0.268;0.0;181.28
2001-08-13;0.0;1.8;0.259;0.0;181.28
2001-08-14;0.0;2.2;0.249;0.0;181.26
2001-08-15;0.0;2.2;0.238;0.0;181.24
2001-08-16;0.0;0.9;0.232;0.0;181.24
2001-08-17;0.0;0.5;0.23;0.0;181.23
2001-08-18;0.0;2.2;0.226;0.0;181.23
2001-08-19;0.0;3.1;0.244;0.0;181.22
2001-08-20;0.0;2.0;0.291;0.0;181.31
2001-08-21;0.0;3.8;0.311;0.0;181.33
2001-08-22;0.0;4.0;0.291;0.0;181.34
2001-08-23;0.0;3.0;0.276;0.0;181.33
2001-08-24;0.0;3.2;0.261;0.0;181.33
2001-08-25;0.0;2.4;0.248;0.0;181.31
2001-08-26;0.0;2.1;0.237;0.0;181.3
2001-08-27;0.0;2.1;0.228;0.0;181.3
2001-08-28;0.0;1.5;0.219;0.0;181.28
2001-08-29;0.0;1.4;0.214;0.0;181.28
2001-08-30;0.0;1.3;0.216;0.0;181.3
2001-08-31;0.0;1.6;0.223;0.0;181.33
2001-09-01;0.0;2.0;0.225;0.0;181.34
2001-09-02;0.0;1.5;0.218;0.0;181.33
2001-09-03;0.0;1.5;0.211;0.0;181.32
2001-09-04;0.0;1.2;0.213;0.0;181.32
2001-09-05;0.0;1.5;0.215;0.0;181.32
2001-09-06;0.0;0.6;0.216;0.0;181.33
2001-09-07;0.0;1.2;0.217;0.0;181.33
2001-09-08;0.0;1.9;0.23;0.0;181.34
2001-09-09;0.0;2.1;0.235;0.0;181.35
2001-09-10;0.0;1.2;0.233;0.0;181.35
